cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount_2	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
7270	0.13901594799700845	0.17729554099243464	-1.0523109801293362	-0.027619194626859512	-0.9046545666473262	0.19114922216539434	0.38713772344645436	-0.5218922689843934	-0.20896667575826183	-0.1729782591855844	-0.28756317883832216	-0.410635348798149	173.023	215.9	C1=C(C(=CC(=C1Cl)Cl)Cl)Cl	0.0	90	0	0	0	0	10	0	0	54	4	-0.08265547959686942	0.0655290181998306	0.0655290181998306	0.08265547959686942	0.3799999999999999	81.45440902735928	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.9627622764786927	0.4082181919161212	0.0017497644863648178	0.2703494016815376	0.7296505983547754	6.5241244259247e-11	2.6729121172246266	4.3002	46.482000000000006	10	139.142	153.25053250960727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.428	5.286	0.963
7271	0.6372504736653433	0.45411084301671717	-1.299132473093682	0.14517303783221955	-0.2917167877800564	0.041010355506081855	0.08093466977933439	-0.4686299187629841	-0.19234307921253194	-0.08986396736152825	-0.37586974715215454	-0.5501971203533806	168.358	197.4	C1=C(C(=CC(=C1Cl)Cl)Cl)O	20.2	120	0	1	1	0	10	0	0	54	4	-0.5063378547624448	0.2931754505740856	0.2931754505740856	0.5063378547624448	-0.1100000000000001	77.43701731096867	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0.0	0.9640411886578183	0.414615157284151	0.0021230561540145276	0.26575286747506716	0.7342471325452706	3.631915035581592e-11	2.567290654113853	3.3524	43.13680000000001	10	133.363	155.57261010246788	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.068	4.705	0.966
7374	-0.14655915315492724	0.5828497292004688	-1.237859374662603	-0.42995794827853473	-1.3082204897010037	0.6281189524257181	0.38537246487354904	-0.47424055582873925	-0.0535400459852781	-0.32436867999237406	-0.21054584252025252	-0.38654177510960885	164.840	180.55	C1=CC(=CC(=C1)Cl)C(F)(F)F	0.0	132	0	0	3	0	11	0	0	60	4	-0.1661364918232736	0.41596180653951553	0.1661364918232736	0.41596180653951553	-0.7000000000000002	72.21609967022519	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.9625672006480779	0.39588065511903064	0.002805302828146059	0.2710431409139936	0.8163247419565015	0.08673392195136423	2.4911560458984185	3.3588000000000005	36.45400000000001	11	128.970	167.7713512035903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.060	5.090	0.962
7410	-0.9703411373081731	-0.388384584087163	-0.33030187633899066	-1.013722051627569	-0.0955635735099443	0.21528861934504864	-0.2644482496086357	-0.0568053985148754	0.15267953672092022	0.07108457487249588	-0.1785390695493525	-0.00863539991655843	151.620	120.15	CC(=O)C1=CC=CC=C1	17.1	101	0	0	1	1	9	0	0	46	1	-0.2945122071568907	0.15929849657429365	0.15929849657429365	0.2945122071568907	-1.11	65.56257344967646	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.125	0.9678825525340328	0.43427372368296246	0.005593549938664136	0.25140279334208954	0.754761521904793	0.04456110813082614	2.116803886977682	1.8892	36.44650000000001	9	119.620	170.96217516549012	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	123.379	3.759	0.970
7463	0.1296881313124869	-0.3883495195260456	-0.6880514616815632	0.09388885153245984	-0.9280847252541042	0.05697415576754109	0.44721179110286524	-0.4627501327559658	0.15215024330096533	0.16650980441824956	-0.06905399640474377	-0.46178283101182444	191.108	134.22	CC1=CC=C(C=C1)C(C)C	0.0	86	0	0	0	1	10	0	0	54	0	-0.0590419921968874	0.06258061634910227	0.0590419921968874	0.06258061634910227	-0.78	82.56075857943272	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.4	0.9732279915356401	0.46689276027410337	0.005961054238992525	0.22984185104437402	0.9328907138616609	0.3151936377748359	2.3421453976058593	3.118420000000002	45.26800000000003	10	149.332	226.16157619117268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.115	7.783	0.950
7467	-0.8724401239922034	-0.4258665608309012	-0.38908924488665814	-0.7983341569117833	-0.08253908110320034	0.1380764279295329	-0.1308062780154158	-0.2926664368676452	-0.09065413342798506	-0.011805357470700304	-0.30478338672250593	-0.33436151333766234	168.482	154.59	CC(=O)C1=CC=C(C=C1)Cl	17.1	125	0	0	1	1	10	0	0	52	2	-0.29451219272984314	0.15930022761846468	0.15930022761846468	0.29451219272984314	-0.8200000000000001	74.46086917639028	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.125	0.9919605169008024	0.668255564101224	0.006589526969030742	0.12654774952520062	0.8766390777360975	0.04330868475282475	2.609772699238454	2.542600000000001	41.45650000000002	10	133.310	176.18454194167964	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	138.152	4.842	0.965
7476	-1.503769351142606	-0.1482638534141537	0.38880338522849867	0.22673105514214498	0.022191120445036447	0.13183706668033432	0.03658845064784444	0.23818261291588935	0.10483159084387549	0.23026269176708739	-0.23909569913127748	0.059369720284001344	180.008	150.17	CC(=O)C1=CC=C(C=C1)OC	26.3	135	0	0	2	2	11	0	0	58	2	-0.49676778972374963	0.1593030512692357	0.1593030512692357	0.49676778972374963	-1.31	79.85100179391551	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.988566888699455	0.6154371877563359	0.0056459097711969945	0.15078297837315532	0.8559917416265636	0.05315017197540193	2.591935933623926	1.8978	42.99850000000002	11	144.467	204.27660489378812	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	0	0	149.560	5.093	0.966
7500	-0.16899011795316207	-0.10677584311590184	-1.0656396622450321	-0.3228185314295116	-0.8459710867084048	0.1998298121164554	0.6431105847424434	0.31546601058504664	0.21624475298205692	0.023605084531404044	-0.16007371863322115	0.09649683494718692	150.843	106.16	CCC1=CC=CC=C1	0.0	51	0	0	0	1	8	0	0	42	0	-0.06224874165506165	0.06256016536750107	0.06224874165506165	0.06256016536750107	-0.78	64.21099234996834	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.25	0.9658338793368623	0.4140256110392425	0.0077734426861539065	0.25916195230995465	0.8311342826704846	0.20116540679324296	2.015279929068591	2.2490000000000006	35.82	8	117.120	180.06131517127554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.750	5.630	0.954
7503	-0.09252999595747703	0.1397979263617539	-1.3584641428959416	-0.5748248743902863	-0.9554541385225959	0.45294432505094884	0.546170051882772	0.10480058870802915	0.19567233589562216	-0.1523260956343035	-0.2112610218739462	-0.016711587759972207	148.175	126.58	C1=CC=C(C=C1)CCl	0.0	55	0	0	0	1	8	0	0	42	1	-0.12155111872017932	0.06260431962961212	0.06260431962961212	0.12155111872017932	-0.49000000000000005	63.93440496194995	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.9756493069089391	0.4819578713784508	0.0074591108569328065	0.21933633973445146	0.897329649382991	0.11758781173270345	2.1413887256105966	2.4254000000000007	35.999	8	114.259	159.04345334276653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.083	4.824	0.959
7519	-0.8713492039434733	0.3670850235186963	-0.16420319342537548	0.700239193224588	-1.123191588181632	0.49625225231654885	0.6077255360196501	0.23873576879220854	0.3264376588250138	0.058319103786230224	-0.08525401286363182	0.13484048818590572	138.908	108.14	COC1=CC=CC=C1	9.2	55	0	0	1	1	8	0	0	42	1	-0.4967685686134766	0.11835771513702235	0.11835771513702235	0.4967685686134766	-0.9800000000000001	60.14965446474297	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.9733385591100683	0.4685615661835922	0.008028867141100278	0.2293731661496958	0.7783337109234623	0.04842957099551658	1.9807353518603386	1.6952	32.99399999999999	8	108.971	160.5143307038808	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	112.201	3.230	0.971
7644	-1.7247480692046153	-0.3434651973293836	-0.1744801946247668	0.6201169663768837	0.12414984771360482	0.7521361835548316	-0.83895853783085	-0.43424288989693105	0.2986451664385162	-0.6120443046587867	0.9545110443758086	1.058787749189784	195.667	162.18	COC(=O)C=CC1=CC=CC=C1	26.3	167	0	0	2	3	12	0	1	62	2	-0.4658510468013156	0.32998507542374794	0.32998507542374794	0.4658510468013156	-1.5699999999999998	85.52634087612786	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.1	0.9960136971247735	0.756224067932902	0.006510322224879011	0.0892004211864489	0.912819371190019	0.016832209845214878	3.1147095579028883	1.8728	47.492000000000026	12	155.775	218.2470061218799	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	160.910	5.135	0.968
7654	-1.3899711816956735	-0.48328772507220563	-0.2374848671802594	-0.9649645735692814	0.29587837841392267	0.07937937951902767	0.13416398738579757	0.584989234751558	-0.010161285544937207	0.25517442471193247	-0.4430327094521156	-0.04721566079347284	207.169	164.2	CC(=O)OCCC1=CC=CC=C1	26.3	137	0	0	2	4	12	0	0	64	2	-0.46552389494585383	0.3021342050184882	0.3021342050184882	0.46552389494585383	-1.31	89.02588490864775	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.3	0.9606643471757838	0.38524536979205204	0.0030511135689499573	0.27771210284271963	0.8581016802897471	0.2245151399468602	2.5663602179063263	1.7922	46.77900000000003	12	162.054	243.74126840914727	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	172.940	10.886	0.937
7780	-1.1257861999311254	-1.512550164091943	-0.436392726927449	-0.3310991014240593	0.6597020453826333	-1.306094672255238	0.7125241145112838	0.33145360504447435	-1.2482085456948049	-0.2844059367022484	0.4198699166493878	-0.06908233686560922	271.549	196.29	CC(=CCCC(=CCOC(=O)C)C)C	26.3	233	0	0	2	6	14	0	1	80	2	-0.46163539054135816	0.30243986414608637	0.30243986414608637	0.46163539054135816	-1.05	114.74888555473053	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0.5833333333333334	0.9884175064387888	0.6136728540082074	0.002655305188339261	0.1517591281120404	0.927567995156083	0.15576537696346368	3.49168910842569	3.242200000000002	59.05500000000004	14	211.959	320.05093591242064	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	3	0	0	0	0	225.892	13.933	0.938
7815	0.018733912861420458	0.16322505581922225	-1.161448690014939	-0.31012843477883256	-1.0869454309456923	0.40571658112075826	0.33285917863084535	-0.383716194354198	-0.0014118085409476266	-0.26968528530556646	-0.23321210287147545	-0.33544401690083836	150.706	144.62	C1=CC(=CC=C1S)Cl	1.0	66	0	1	1	0	8	0	0	42	2	-0.14342514746633955	0.10789845780344247	0.10789845780344247	0.14342514746633955	-0.14000000000000007	65.5954843784237	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.9948293958390522	0.7261476087583811	0.010358585116270552	0.1015601948329494	0.9026475533401974	0.05274721641528524	2.4382616368893406	2.6287000000000007	38.704000000000015	8	116.395	153.25169344624513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	120.484	4.089	0.966
7950	0.15892561369865982	0.18992776773754355	-1.0400563248429748	-0.036507122043493635	-0.94270856567042	0.1512903541726635	0.34039759004837233	-0.5029129982880868	-0.20381598728316622	-0.18683709257458514	-0.24344103728355856	-0.3724286575543622	161.862	181.4	C1=C(C=C(C=C1Cl)Cl)Cl	0.0	63	0	0	0	0	9	0	0	48	3	-0.08423332104428229	0.06542045202477342	0.06542045202477342	0.08423332104428229	0.08999999999999991	72.5561133006454	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.8680837288587621	0.2500384961174771	0.0008463121583293287	0.4964178075881921	0.5035821926687412	8.744377064269494e-10	2.5702118796508726	3.6468000000000007	41.47200000000001	9	125.226	146.12463665555936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.928	4.703	0.964
7964	-0.11929321448205933	0.2562226492099417	-1.1860141658469905	-0.5526385857389075	-1.249197744946427	0.6210975410570374	0.3173205690317854	-0.30120227685449535	0.1613600599179758	-0.28020788462546875	-0.1757463597490641	-0.18437721957119643	125.702	112.55	C1=CC=C(C=C1)Cl	0.0	46	0	0	0	0	7	0	0	36	1	-0.08434447652490142	0.06384015354880382	0.06384015354880382	0.08434447652490142	-0.49000000000000005	54.75952184721772	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.9758545017170163	0.4878592009985903	0.008798650097120027	0.21842159114573295	0.7815784088550506	5.37064885318147e-12	1.9008172164282082	2.34	31.451999999999995	7	97.379	132.2379132723202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.053	2.674	0.973
7969	-0.07028162392774802	0.23243421239258608	-1.109862523021181	-0.49863900503051445	-1.1631192024108545	0.49406795119910174	0.23825997192885262	-0.21263522473699992	0.18744814914408098	-0.22341083669244435	-0.10337695678112319	-0.09353937454691819	130.501	110.18	C1=CC=C(C=C1)S	1.0	46	0	1	1	0	7	0	0	36	1	-0.14342689229770952	0.10789844512947898	0.10789844512947898	0.14342689229770952	-0.43000000000000005	56.697188651709844	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.9770991998062983	0.49648369940160364	0.009055584797330193	0.2127842892177228	0.7949864811919287	0.04759626627811689	1.938833666892294	1.9753000000000003	33.694	7	102.042	145.89899568527522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	104.925	2.883	0.973
8294	-1.045006249888516	-1.6017589702124253	-0.4245313729527375	-0.18329784331194302	0.5035955532691255	-1.4440390418119353	0.8099219720830265	0.18848031636760995	-1.4725517667512689	-0.3579486320864685	0.5116622738919508	-0.26190879861663935	270.281	196.29	CC(=CCCC(C)(C=C)OC(=O)C)C	26.3	237	0	0	2	6	14	1	0	80	2	-0.4553053581172874	0.30298660818749895	0.30298660818749895	0.4553053581172874	-1.05	114.74888555473055	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0.5833333333333334	0.9692875195879198	0.43907511240327807	0.002218037721307866	0.24593028355836585	0.9221387666789961	0.3383481947367319	3.0554848907207113	3.2406000000000024	59.03300000000004	14	211.151	318.11561975218973	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	3	9	0	0	0	227.522	16.371	0.928
8363	-0.4270476205997918	0.20017145335633438	-0.9635856724351791	-0.8478043725786478	0.8740909498912318	0.35136216586066465	-0.42928574165549965	0.7276936432592604	0.7242929331645783	0.3178502836061104	-0.6490242243721333	0.2536839477997686	251.571	228.24	C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O	46.5	246	0	1	3	4	17	0	0	86	3	-0.5070527973358621	0.34174583112785833	0.34174583112785833	0.5070527973358621	-2.2899999999999996	116.23399889624183	2	0	0	0	3	1	0	0	0	0	2	2	0	0	0	0	0.07142857142857142	0.9851120613292924	0.5732110478176503	0.002339109813953842	0.17191342769996915	0.9350666154550688	0.18072267491561358	3.2760743143998017	2.7492000000000014	63.66830000000004	17	207.142	285.14144805045976	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	4	3	0	0	0	0	216.378	9.236	0.957
8417	-0.5071414662290048	1.2107935375693786	0.9633222720561955	0.9594994608698088	-0.5051974411494625	-0.26506385659365195	0.6288115487815709	0.1484165278768006	0.2909461883089754	0.2470247923959559	-0.13324208247519115	-0.08528211253285888	216.391	206.19	COC1=C(C=C2C(=C1)C=CC(=O)O2)OC	44.8	274	0	0	4	2	15	0	0	78	4	-0.49284232520965177	0.3356925756097369	0.3356925756097369	0.49284232520965177	-1.97	100.08608626477006	2	0	0	1	4	0	0	0	0	0	2	1	1	0	0	0	0.18181818181818182	0.9609069997633256	0.39850300441048647	0.0015317348370955397	0.2768713379998808	0.7269221465325256	0.03660841614013854	2.8859145418989987	1.8101999999999996	55.58800000000002	15	177.263	236.34113313975521	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	1	0	0	183.414	6.151	0.966
8434	-0.3039605162610171	-0.06947046501717888	-0.6304555017578567	-0.30429361561509966	1.1139819139019933	-0.09465869699536363	-0.3521428139502946	0.5554478678227509	0.23134128389373254	0.3202784769891173	-0.5527103080270964	0.12274534633235663	193.418	166.17	CCOC(=O)C1=CC=C(C=C1)O	46.5	148	0	1	3	3	12	0	0	64	3	-0.5079661787854334	0.3376117519092107	0.3376117519092107	0.5079661787854334	-1.51	84.73190580423878	1	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9922535330480025	0.6729883328182386	0.005676373815840273	0.12422932887912004	0.9055874109093821	0.09105093216407079	2.800572959976249	1.5688999999999997	44.06330000000003	12	153.039	219.9189070830158	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	159.281	6.242	0.961
8449	0.4923597831471036	0.7859620599479318	-1.3856513019840262	0.010516821342767022	-0.38784034273648627	0.3245179615400618	0.05156209570857665	-0.4884377962083225	-0.15608006343173136	-0.17727251873067149	-0.39535675700520223	-0.6947574896369049	150.882	163.0	C1=CC(=C(C=C1Cl)Cl)O	20.2	97	0	1	1	0	9	0	0	48	3	-0.5063937792446614	0.2931741286555305	0.2931741286555305	0.5063937792446614	-0.4000000000000001	68.53872158425483	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0.0	0.968471527135069	0.43881589804792365	0.0032343020997134928	0.2491242684458249	0.7508757315574177	8.705285500163529e-12	2.3910459691649755	2.6990000000000003	38.12680000000001	9	119.915	149.279928929163	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.175	4.260	0.966
8499	-1.5594850044551303	-0.08197819124179065	0.3637195600241847	0.39512185199422295	0.008832479891298485	0.39307824710184935	-0.09759113420055539	0.2959970264411013	0.5535559780103639	0.2798867251251342	-0.35305939738147707	0.35848116363881655	195.630	166.17	COC1=CC=C(C=C1)C(=O)OC	35.5	148	0	0	3	3	12	0	0	64	3	-0.4967677521551968	0.3373460538390451	0.3373460538390451	0.4967677521551968	-1.51	84.9645470234224	1	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9925938786622658	0.6796376381281509	0.005370858563601828	0.12148000675913462	0.8833774026367036	0.03881779191992999	2.8578634741183433	1.4818	44.33350000000002	12	153.967	219.25428454678922	1	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	159.491	5.524	0.965
